record_id,route_id,observed_at,booking_count,cargo_volume_ton,average_price_per_ton_idr,cancellation_rate,average_delay_hours,utilization_rate,port_congestion,weather_risk,supplier_failure_rate,is_synthetic,provenance,anomaly_label,label_definition_version,dataset_version
61a061f7-22d3-5c72-adce-98bfd3b70a21,80a51ec8-01cc-5480-a40d-4d64127fac73,2024-01-03T12:00:00+00:00,45.46333186770534,377.7889955081979,2691505.6183874356,0.029230541705195085,8.699498164830823,0.44750808421149135,0.24706437207162216,0.02844201812563475,0.030845262048343695,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
6cb6d4df-1ebd-531b-a3f3-46a51224b042,9dacda94-73f0-5bf5-ba08-15457b953ed3,2024-01-03T15:00:00+00:00,31.03011972778738,291.4005651532008,2597880.342032402,0.027541144379218528,1.7693813981895952,0.5138457010677384,0.05329490529200477,0.30937865006697884,0.002055041937920465,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
8a6bfa7a-a598-587d-864d-8cdff48918e3,31369acb-7c8d-5395-a82d-c5f7d5b494de,2024-01-03T18:00:00+00:00,32.85960050657929,310.7873739117282,2257470.652246547,0.12555338733399168,2.7050435432067608,0.6496925498574242,0.3148772535207781,0.27450975317517823,0.025580726889691378,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
adc29a11-da60-5347-aa79-1683898a261e,ff87841d-8af5-59fa-b90f-5c399601ca64,2024-01-03T21:00:00+00:00,42.44322716199119,342.53625513141304,2478312.0777779142,0.057359674429226556,2.76632107519672,0.6534312664185044,0.12663403058537123,0.45326288198908177,0.03568300450298053,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
9a5dc5a7-3faa-51b9-b5e6-9b2865dc3f0b,59e70a78-991c-5c4a-9429-591578ec6439,2024-01-04T00:00:00+00:00,30.307158876319278,237.59746633686476,2509332.7959508663,0.017107882248102012,6.3177088042076885,0.6548021393572208,0.37597402552174414,0.1672207269522742,0.018079567439154447,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
3a38110a-1204-5ae5-83bc-33d0e277eca0,a5f374b9-fe97-523b-9b2e-de0bd8e4b0f2,2024-01-04T03:00:00+00:00,51.694780735529186,422.413409400354,2341135.8887277986,0.02827245519584503,1.3354627988208183,0.5185374074543502,0.29680656772436453,0.17989732951093718,0.05228000231976232,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
d3f20914-fab0-57fd-873f-9ac74f5cc677,99099d84-fab5-5480-970c-4e3877039801,2024-01-04T06:00:00+00:00,42.37548714529139,320.7412636949208,2736174.4667575867,0.04159251770943922,3.913160057916598,0.6804970731225645,0.07409313011612327,0.14814595720974885,0.021659436672596094,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
f4a19f20-bc70-5a3b-9cf9-d134326a8023,a0449c1a-3e25-5e78-85f4-7cfd92190647,2024-01-04T09:00:00+00:00,44.26825478552299,395.1072078640469,2585246.9505590745,0.0924747666589539,13.35167631046961,0.7834605876962839,0.4304121548065474,0.10149852291155298,0.04912383210705308,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
8b2488d8-5fd4-5c95-907a-8dc1b6bd32f0,0840ca88-dcaf-520a-ab1f-b6893c7fd656,2024-01-04T12:00:00+00:00,54.076106812471366,448.0205568089157,2117897.7094055787,0.024118995752144167,10.082440427784393,0.6263735855160735,0.18909666996140434,0.12547796192355676,0.01573561121433067,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
c0a2a883-71f0-545e-b1c2-61ab7e047f36,be896a81-ff63-5945-b8a5-2ad394929bbe,2024-01-04T15:00:00+00:00,40.19779389479998,346.8774525154356,2577248.0974187944,0.07538015253962732,2.3444426232861564,0.6524590354328296,0.33536935644083815,0.43748804553357024,0.031866556784922985,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
dfc2eb3d-5d9d-5c80-9fba-61045e3750cd,961c430e-00d6-5dc3-b380-048dddc2c947,2024-01-04T18:00:00+00:00,37.36684598443324,303.0524345547615,2723048.9080233485,0.004093803777380615,3.157420227254037,0.6049812713172749,0.4347330951958295,0.27517661716313124,0.044759532443221256,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
0204c745-f6d0-5139-be12-271414c1da87,33c776a7-9169-508e-9eb7-9236cc452e9a,2024-01-04T21:00:00+00:00,43.43437877958542,401.2188089248478,1997487.1097343627,0.009735964549193378,7.50104611013286,0.6389860466414826,0.0551623646334143,0.1153114793361071,0.09624712577536251,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
a55d6376-e8a9-5bf7-af37-091f2a501d2e,ec1709ed-1c74-529a-bb7a-34e017f57aac,2024-01-05T00:00:00+00:00,45.096931151120195,392.3295265150839,2252976.5220465595,0.12184806139250903,9.563770223507051,0.5606025732724679,0.34657947773037445,0.3195033565478451,0.00885092922912241,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
75a2dcde-a4c4-5f4a-8a97-831a31fa3fd9,87f4acb9-953f-51f1-990f-468f72240803,2024-01-05T03:00:00+00:00,45.73883684793771,378.4694327762694,2478611.947013298,0.027795713864611226,2.8683957826903943,0.6375933226525186,0.42863333690465294,0.14537035317298652,0.07237629882964351,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
f32115e9-c6ab-5a0c-8580-3b767584f5e0,a62555e6-6983-5152-bede-d5dc9aa74719,2024-01-05T06:00:00+00:00,53.99191190849737,465.7098971671524,2664038.5584171093,0.029626442043524055,9.89423732843415,0.6441448919267379,0.10346207984118022,0.17521132676198548,0.01727746612881685,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
b161827f-6317-5f5f-9b1f-0614a7e7c79b,c475990e-125c-561a-b491-9b073580843d,2024-01-05T09:00:00+00:00,66.0445140664701,546.2228255716143,2526017.2545569423,0.084181198837561,7.696358985985716,0.5144509064230606,0.6517226799424866,0.05459657344791248,0.08896092188563232,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
ad4182ae-9044-5643-ab94-dc56dd3f981f,dae69f77-167b-5075-adc9-cbcf2bed4b10,2024-01-05T12:00:00+00:00,53.97377878652098,376.55247283811497,2581237.1128550586,0.060348935025986546,17.28973192029861,0.6796404730250578,0.3874372409811456,0.10409399232437445,0.049472225443550746,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
36b0e80a-ceb5-51ef-a497-4b5eb1d10ff1,4e75aef7-4a71-5b57-8d8c-d73ae8567d3b,2024-01-05T15:00:00+00:00,46.975766035949945,386.46420953221923,2544062.1993640927,0.07910679048752937,9.694495213891832,0.4849637114657358,0.4987074075041458,0.18478839003858727,0.014402551308859805,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
2dfd4f58-8e99-55f8-b6df-e2a47a87acc2,cb8659ab-14d8-5120-89de-498e4c460839,2024-01-05T18:00:00+00:00,44.41698944305327,359.36210069975067,2373170.279054502,0.06447517005159523,2.547567099295273,0.7503742794858697,0.028694256140108784,0.10501740864448933,0.004788818313904266,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
0425550c-b7bd-5646-81a6-cbfa767fdf5c,1cc70163-8a08-5b97-bd37-7ea3ce4a71ef,2024-01-05T21:00:00+00:00,50.31026233682533,385.19213114937537,2505794.3645749367,0.014334632928618637,8.045127653783714,0.6404470216769234,0.08426471987329621,0.023132684550799316,0.03353229751597881,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
3a6d5328-5d79-5d1d-88cd-18a6f0080e6c,91106fdd-9db1-5ef2-8a36-ab14299120c9,2024-01-06T00:00:00+00:00,53.68679874066398,405.1490264834756,2583156.9702271787,0.18369318355955994,0.37148187382918074,0.49556128368575936,0.24585544078482285,0.1568016803117058,0.10645019740842322,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
6e9c22a4-c505-5cc3-ae55-a35dccd808ab,9e9b7db4-e773-5e04-ac2b-7268094d24c8,2024-01-06T03:00:00+00:00,47.98907175122966,420.5323559985501,2580380.6817018082,0.07612957463599394,3.8241881227483803,0.5660068590332179,0.2868641457524743,0.01657347263997862,0.08650497480111076,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
49f50498-5799-5dc1-ae2d-bdd575272716,1d4b8388-e1a6-5ba8-aecc-28fb479177f0,2024-01-06T06:00:00+00:00,59.7835876480931,448.27702125531187,2538589.2002861043,0.03062535404292089,2.8572444095410443,0.41736069699173606,0.18812734345449275,0.1063522124641232,0.027115374336150248,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
6758d2b2-93d4-52fd-95fe-374d2cee3c54,64f8fdb9-1e8c-5620-ae6f-08fe8ccdfa8c,2024-01-06T09:00:00+00:00,55.31839161563334,497.84947471153384,2452937.9211618067,0.10546946482546272,1.5228067839447519,0.6463655952317537,0.27108349829183687,0.04985387504726635,0.05178648010129703,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
b90d4e40-81c6-5305-9f2a-886a3fb287c1,555d5701-77c5-5327-a467-db351941a1be,2024-01-06T12:00:00+00:00,63.110996774302734,531.214950588794,2653031.901677633,0.16407708869149698,5.325696133122182,0.5089530970754155,0.3159986492841831,0.03571661842178104,0.06436766240805047,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
926a92f7-a40b-5153-aff5-27bbd64fff56,9cc8e0fe-cb98-58aa-90bd-a59ee8faa615,2024-01-06T15:00:00+00:00,45.69414546169274,415.9519312552657,2359075.4152317587,0.04543669122371713,0.9931876284896691,0.6340925887977452,0.1951678571869182,0.5246211228957528,0.139410986360468,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
68e78f0e-b4a1-5807-aa48-2f25586bff40,3c5d16cc-026a-543c-9aa3-4febb72ba40f,2024-01-06T18:00:00+00:00,54.51433258426374,525.8680802523861,2883355.038591452,0.039406502107375806,1.3983321212406326,0.9186733284354222,0.6877224149793452,0.4380980179526606,0.014197112648529284,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
90a8ae62-2d30-55a0-b109-94859c6a8db5,7f5858b8-f650-5fc0-967b-548846db91c7,2024-01-06T21:00:00+00:00,39.897196751202856,319.48396327230193,2418019.7015328114,0.03045551314497729,4.413043953913995,0.5400162026021116,0.3873454080456769,0.1977506415594404,0.00036142665162997717,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
6f16ef40-b345-5104-a9aa-2a5661545a98,4be0dae5-b7c2-56c0-8653-b962aed91d3c,2024-01-07T00:00:00+00:00,55.072206906301794,408.6808842025355,2714334.929953448,0.03122354885640784,12.0830366592989,0.7176124391126024,0.14440859866199138,0.04641476429138798,0.05593321906594462,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
06ba95ca-561a-5a2d-b6a6-395b296f5cbe,8e8c904b-6f7b-5ed9-bebb-118aae7c1cfe,2024-01-07T03:00:00+00:00,52.8721564650527,514.3874961961499,2482302.403888275,0.04409687316315,7.671220250316707,0.8213863466854667,0.27942341072960614,0.057722560818443104,0.03802814217355251,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
f248d055-1900-571e-9753-db5d736b56fd,5eb59857-e817-5222-a279-4883c0275ed0,2024-01-07T06:00:00+00:00,54.08380289967059,394.4269930353093,2509239.4322087155,0.09173554093643467,3.76918108586227,0.7725672504295104,0.7948941099208839,0.2279190404070447,0.01871012315768059,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
1912aa10-377e-56bf-99ce-c181a164f1e6,3a7b83b8-6e9d-5fc1-83d2-ff9c90789fb4,2024-01-07T09:00:00+00:00,64.31600617497135,593.119283532784,2626076.1588732847,0.03887809954858309,2.2082191517213996,0.6993398806891304,0.5192467550182512,0.11847894356153583,0.0346101099866665,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
970e1648-5110-52fe-87c7-e325bcc997c3,65e2816d-adca-5e7f-b6b6-2a2d4ebd8907,2024-01-07T12:00:00+00:00,47.78163675933031,476.9582120794121,2509250.4461701987,0.01798672539571395,4.029625584179543,0.7268339911042466,0.1429667245917819,0.1454248690278118,0.05873824420553329,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
7deac387-bc35-584b-82bc-835743dbdc1a,ab144d18-92ec-54ee-9838-ca920c16776b,2024-01-07T15:00:00+00:00,49.46616215433659,426.0555486745794,2693250.260004745,0.14609560143299763,7.877196373389787,0.7173207019994923,0.1062958665833485,0.06752411208296995,0.012581704623591502,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
a763c170-7f9b-56c8-a830-10b3f7ca9c10,eeb0ef92-a43e-5667-a70b-ed7015579e0d,2024-01-07T18:00:00+00:00,43.974112096620274,446.84609006251736,2152620.506754803,0.03586194270507417,4.018057022548769,0.8467071660684458,0.4069537727177324,0.1509594457388545,0.011794918252951977,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
384a2604-d82c-517f-94b1-1e60a9deac42,e82f505a-2395-5ab4-8dd2-1f6b4a340470,2024-01-07T21:00:00+00:00,197.03332026644446,213.2149256079403,2616705.4733971716,0.025415123908022162,11.242424999605868,0.6327242631055803,0.4133036753832915,0.38266444448371145,0.0030900285822633563,True,opticargo-synthetic-operational-anomaly-generator-v1,1,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
7fe88110-a7a6-5842-9285-aeca2018d51d,de15a053-43c7-5fba-a716-c89fe036e2bb,2024-01-08T00:00:00+00:00,58.38878524150669,499.480383534894,2141468.479760465,0.06095938044550432,6.404223982519074,0.5455947417421122,0.07831790910334789,0.38645819824692706,0.046227163844009475,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
98cf878f-800d-5baa-9c53-c1f488e1d92f,9897872e-3e0f-5096-b1a4-cb0d737e1566,2024-01-08T03:00:00+00:00,46.56479518992292,444.16972368902645,2491031.0130793396,0.1240185873430385,8.262262208599155,0.6270072250495423,0.29374771663576804,0.20515075771719557,0.051195056191627744,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
12e998ea-f0f3-5b14-ab95-d2705c2820fb,9e435d3c-5c86-5fc6-b752-c94274bc6250,2024-01-08T06:00:00+00:00,69.12574094082869,533.3759163195306,2743836.295779154,0.02528510233970078,14.218681850285288,0.7033302150315318,0.10889263637826825,0.14733932967667987,0.05789414796001488,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
9e8e3cc4-4595-56b6-8153-0cebb10229d5,01356c54-a68c-5acb-bb12-a1ec5e6d0ad5,2024-01-08T09:00:00+00:00,58.41905066270909,474.3919503421219,2630534.5174614587,0.11211522388313959,6.2868346363756755,0.6632522312906546,0.25703915714237885,0.18748765930836206,0.01740766048072996,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
79f7d4a3-a3ff-56b3-b76d-0a17e4440855,5f4c3607-0711-5f0a-adf6-78bad1d5f21b,2024-01-08T12:00:00+00:00,72.28190251870377,564.6449303564433,2329636.3904235745,0.00862137124541883,4.805166672982754,0.5756041537007758,0.5448395826004114,0.18486548883988993,0.003358509564945191,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
9ece412f-7daa-5983-9744-8a48a6a746ef,664733c0-f9eb-52c8-8b79-1b2e7ecb4870,2024-01-08T15:00:00+00:00,59.883877109888616,534.1962322583902,2792839.170643701,0.034964694847504946,2.3562022845259976,0.7178416745015249,0.11797673917862711,0.16718519855010106,0.02186963375813522,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
0ba89b41-8945-5901-889f-b0bde7ad7dc5,a87feb87-fda5-573f-b0a0-6b57d23ead91,2024-01-08T18:00:00+00:00,58.72056051319335,504.7889592692083,2241098.2718293886,0.037494202722348706,9.233680651696659,1.05,0.2497360900405257,0.19282437961740304,0.01710759265895362,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
88437395-0ecb-544f-a48c-647fd288fbd2,16740028-8216-594a-8c50-eefbc241c01b,2024-01-08T21:00:00+00:00,38.04162105676789,340.6004128559883,2512110.228872502,0.055139466120443105,2.0660348743012413,0.6054694769767931,0.22290462716990386,0.08584371180741258,0.21228849377922918,True,opticargo-synthetic-operational-anomaly-generator-v1,0,operational-anomaly-v1,synthetic-operational-anomaly-2026-07-30-seed44
